Employee ID,First Name,Last Name,Gender,Age,Department,Job Title,Location,Hire Date,Salary,Education Level,Years of Service
EMP18934,James,Lynch,Non-binary,44,Customer Service,Customer Service Rep,Kimberlyberg,2008-12-14,110219.75,High School,11
EMP18935,Lisa,Knight,Female,57,Legal,Corporate Lawyer,South Thomaschester,2024-11-28,76172.97,Associate's,17
EMP18936,Cameron,Clayton,Female,38,Finance,Financial Analyst,North Richardside,2013-09-01,105597.79,Associate's,1
EMP18937,Ryan,Rodgers,Non-binary,54,HR,HR Assistant,Timothyton,2019-04-21,147034.74,Bachelor's,19
EMP18938,Justin,Lynn,Non-binary,31,Finance,Payroll Specialist,Johnsonhaven,2012-09-08,116488.6,Associate's,3
EMP18939,Kristy,Castaneda,Non-binary,65,HR,HR Assistant,South Mark,2023-03-24,108592.2,PhD,10
EMP18940,Lisa,Clark,Female,33,IT,Data Analyst,Nathanielchester,2023-05-06,134214.21,Master's,11
EMP18941,Jason,Walker,Male,43,Customer Service,Client Relations Officer,Hansenport,2022-02-03,96614.87,Master's,9
EMP18942,Gregory,Lindsey,Male,57,HR,Recruiter,North Troy,2011-08-06,87319.23,Associate's,18
EMP18943,Andre,Murphy,Male,33,Logistics,Logistics Coordinator,Weaverville,2007-10-22,107292.88,Bachelor's,2
EMP18944,Jessica,Green,Non-binary,34,IT,Data Analyst,Chrisbury,2014-04-28,131599.53,PhD,9
EMP18945,Keith,Taylor,Male,55,Legal,Corporate Lawyer,North Valerieland,2015-05-18,42618.34,Master's,19
EMP18946,Anna,Espinoza,Male,39,Marketing,Social Media Manager,Wardshire,2013-12-02,81333.72,PhD,17
EMP18947,Heidi,Taylor,Female,36,Logistics,Warehouse Supervisor,Marshstad,2020-12-22,131665.63,Associate's,4
EMP18948,Andre,Rich,Male,64,Marketing,SEO Specialist,Smithhaven,2008-04-20,142227.6,High School,7
EMP18949,Jacob,Lambert,Non-binary,58,Customer Service,Client Relations Officer,Lake Kristie,2008-01-28,38075.16,Bachelor's,6
EMP18950,Andrew,Carey,Non-binary,38,Customer Service,Support Specialist,South Devin,2014-06-16,30914.52,Bachelor's,2
EMP18951,Nicholas,Brown,Female,23,IT,System Administrator,Jamesfort,2013-02-17,115908.41,High School,0
EMP18952,Elizabeth,Oneill,Female,60,HR,HR Manager,Johnsonland,2018-06-20,75109.75,PhD,7
EMP18953,Joseph,Graham,Male,58,Finance,Payroll Specialist,East Samuel,2013-10-09,73133.2,PhD,5
EMP18954,Jessica,Moore,Female,24,R&D,Lab Technician,Garciashire,2017-07-24,79730.44,Bachelor's,13
EMP18955,Stephanie,Rogers,Male,25,Logistics,Supply Chain Analyst,Lake Virginialand,2010-11-07,54141.21,PhD,16
EMP18956,Amy,Wells,Male,27,Finance,Financial Analyst,South Thomas,2012-06-21,37053.22,Associate's,13
EMP18957,Gilbert,Cline,Female,38,Legal,Compliance Officer,Lynnside,2024-01-08,70068.99,PhD,2
EMP18958,Maria,Cameron,Male,39,HR,Recruiter,New Jody,2012-07-31,118024.77,Associate's,3
EMP18959,Willie,Yu,Female,36,R&D,Product Developer,Brettbury,2006-10-08,40004.24,Associate's,20
EMP18960,Kristie,Reed,Male,31,Sales,Business Development Officer,Lake Katrina,2021-01-09,43299.04,Master's,1
EMP18961,Kristine,Cook,Female,34,R&D,Research Scientist,North Frank,2014-05-14,71068.02,Bachelor's,13
EMP18962,Patricia,Sutton,Non-binary,45,Sales,Business Development Officer,Port Michaelport,2007-05-31,140064.93,Master's,7
EMP18963,Andrea,Murray,Female,62,IT,System Administrator,New Aaronborough,2013-04-06,57494.06,Associate's,14
EMP18964,Brian,Torres,Non-binary,59,Legal,Legal Assistant,Smithbury,2013-01-02,108486.06,Bachelor's,1
EMP18965,Kenneth,Villarreal,Male,46,Customer Service,Customer Service Rep,Lake Anne,2010-09-30,127237.51,Master's,19
EMP18966,Jamie,Jones,Male,51,HR,Training Coordinator,West Lisafurt,2025-03-29,82227.35,PhD,4
EMP18967,Wayne,Lewis,Female,65,R&D,Product Developer,Richardsonborough,2021-10-05,38681.91,Associate's,15
EMP18968,Emily,Robinson,Female,61,Finance,Payroll Specialist,Maddenmouth,2020-06-12,82695.86,Master's,20
EMP18969,Sarah,Wright,Non-binary,42,Legal,Corporate Lawyer,South Nicolas,2008-02-21,32852.1,Associate's,15
EMP18970,Michael,Cook,Female,28,Sales,Business Development Officer,Michaelstad,2014-08-22,74006.91,Bachelor's,4
EMP18971,Timothy,Hardy,Male,29,Finance,Financial Analyst,Rodriguezhaven,2016-11-28,138339.62,High School,16
EMP18972,Steven,Turner,Male,63,IT,Software Engineer,Port Chelseafurt,2007-09-19,34769.81,PhD,12
EMP18973,Angela,Larson,Female,58,Customer Service,Call Center Agent,Port Melissahaven,2006-12-13,60345.29,Bachelor's,13
EMP18974,Terry,Rivera,Female,42,Logistics,Supply Chain Analyst,New Sarahhaven,2011-07-14,108990.89,PhD,14
EMP18975,Paul,Gonzalez,Male,48,Logistics,Warehouse Supervisor,Lake Robert,2008-04-09,104494.53,Associate's,6
EMP18976,Paige,Santos,Female,60,Operations,Quality Assurance Specialist,West Aliciaton,2020-12-11,32543.84,Bachelor's,5
EMP18977,Todd,Thompson,Female,46,Logistics,Warehouse Supervisor,East Nicholasmouth,2015-01-27,56960.18,Associate's,6
EMP18978,Alyssa,Rowe,Male,40,Sales,Sales Representative,Ellisbury,2011-08-25,148807.51,Bachelor's,4
EMP18979,Yesenia,Eaton,Male,58,Sales,Sales Executive,East Jerry,2023-01-20,48963.99,Bachelor's,15
EMP18980,Angela,Long,Female,45,Legal,Paralegal,Port Bryanberg,2013-06-03,124727.09,Associate's,9
EMP18981,Emily,Phillips,Female,64,Operations,Operations Manager,New Heather,2016-02-11,70823.27,Associate's,10
EMP18982,James,Martinez,Male,21,Customer Service,Call Center Agent,Davidfurt,2011-08-25,59609.91,PhD,1
EMP18983,Natalie,Farrell,Male,39,R&D,Research Scientist,South Jamie,2024-10-09,79335.71,PhD,10
EMP18984,Wendy,Harper,Non-binary,22,Customer Service,Call Center Agent,Rubenside,2005-11-03,142851.69,High School,20
EMP18985,Curtis,Allen,Male,45,Operations,Process Analyst,Perezview,2016-06-02,32211.04,PhD,4
EMP18986,Karen,Gonzales,Female,39,Customer Service,Customer Service Rep,Nancyshire,2018-05-10,93089.55,High School,9
EMP18987,Regina,Scott,Non-binary,30,IT,Software Engineer,South Ashley,2013-06-14,133012.92,High School,9
EMP18988,Jose,Rogers,Non-binary,54,IT,Software Engineer,Wesleyport,2014-01-09,71281.67,Associate's,2
EMP18989,Lisa,Ryan,Male,50,Logistics,Warehouse Supervisor,West Kathyton,2024-11-19,141440.58,Associate's,8
EMP18990,Nicole,Reese,Female,25,R&D,Research Scientist,Singhmouth,2021-11-02,125351.54,Master's,19
EMP18991,Patricia,Gonzales,Female,59,R&D,Research Scientist,Warrenport,2021-05-24,77214.87,Bachelor's,8
EMP18992,Brandon,Boone,Male,35,Finance,Financial Analyst,Emmatown,2012-08-14,136408.93,Master's,1
EMP18993,Rachel,Morris,Non-binary,51,IT,Data Analyst,Bakerfurt,2018-11-19,108467.19,Bachelor's,7
EMP18994,Elizabeth,Dalton,Non-binary,57,R&D,Innovation Manager,Dawnberg,2008-06-22,125339.05,Bachelor's,3
EMP18995,Stephanie,Bennett,Female,22,Legal,Compliance Officer,Salinastown,2022-02-21,43145.5,Associate's,16
EMP18996,Anita,Russell,Female,46,HR,Recruiter,Port Cristianfort,2008-02-06,36717.93,Master's,16
EMP18997,Diana,Thompson,Male,39,Finance,Payroll Specialist,Port Deniseberg,2011-04-04,60761.08,Bachelor's,6
EMP18998,Destiny,Martin,Female,25,Legal,Legal Assistant,Martinezfort,2021-03-04,144840.71,High School,12
EMP18999,Kelly,Matthews,Male,51,Sales,Business Development Officer,South Timothychester,2024-04-14,78893.43,High School,18
EMP19000,Melissa,Irwin,Male,34,HR,HR Assistant,Wilsonshire,2007-12-09,112601.86,Master's,20
EMP19001,Adam,Thomas,Female,52,Marketing,SEO Specialist,West Nataliehaven,2008-01-05,59794.27,High School,10
EMP19002,Joshua,Johnson,Female,45,Logistics,Supply Chain Analyst,West Ryan,2012-11-23,106643.53,Associate's,12
EMP19003,Barry,Horton,Male,30,Finance,Payroll Specialist,Dianastad,2018-04-30,75754.42,High School,7
EMP19004,Gabriel,Morris,Male,56,Logistics,Warehouse Supervisor,Christytown,2009-10-21,77150.81,High School,9
EMP19005,Kathy,Johnson,Male,21,Marketing,Content Strategist,New Chris,2023-12-22,46979.49,Bachelor's,12
EMP19006,Jacob,Horton,Female,26,HR,HR Assistant,Hullview,2017-07-07,32136.64,Bachelor's,2
EMP19007,Martin,Romero,Non-binary,34,Finance,Financial Analyst,South Melanieport,2021-05-28,114072.85,Associate's,8
EMP19008,Joel,Owen,Male,62,Marketing,SEO Specialist,Turnerville,2007-10-27,91120.79,High School,2
EMP19009,Kirsten,Johnson,Non-binary,41,Finance,Accountant,East Joshuamouth,2005-10-29,44359.19,Associate's,10
EMP19010,Haley,Allen,Female,47,R&D,Innovation Manager,Brianside,2014-04-16,139735.03,Associate's,0
EMP19011,Karen,Reed,Female,42,HR,HR Manager,New Steven,2025-03-03,76679.9,High School,7
EMP19012,Todd,Rodgers,Female,61,Logistics,Inventory Manager,Lake Timothy,2010-06-23,139698.98,PhD,0
EMP19013,David,Ramirez,Male,42,Sales,Account Manager,West Ashley,2014-07-17,53466.91,High School,11
EMP19014,Joseph,Ross,Male,32,Finance,Financial Analyst,New Angel,2010-07-13,84399.57,Associate's,17
EMP19015,Matthew,Smith,Male,23,Finance,Auditor,Cathychester,2016-04-10,79578.96,High School,16
EMP19016,Russell,Gutierrez,Non-binary,43,Finance,Auditor,Smithland,2011-10-05,37062.45,Bachelor's,15
EMP19017,Melissa,Scott,Male,60,Finance,Auditor,Hunterfurt,2012-10-11,87670.51,PhD,14
EMP19018,John,Munoz,Female,29,Operations,Project Coordinator,West David,2016-02-05,47546.7,PhD,12
EMP19019,Steven,Hill,Male,28,Logistics,Warehouse Supervisor,Jasonview,2011-04-22,84587.09,PhD,13
EMP19020,Vincent,Pugh,Male,30,R&D,Innovation Manager,West Aaron,2015-10-20,49487.32,Associate's,2
EMP19021,Andrew,Henry,Male,50,Legal,Paralegal,South Carly,2020-07-13,122298.38,Master's,2
EMP19022,Haley,Rodriguez,Male,29,Marketing,SEO Specialist,Sheilahaven,2005-08-24,122380.12,Associate's,2
EMP19023,Robert,Perry,Non-binary,48,Sales,Account Manager,Vegafurt,2009-10-05,148306.32,Bachelor's,13
EMP19024,Jose,Collins,Female,65,HR,Training Coordinator,Carrmouth,2019-06-02,74323.68,Associate's,11
EMP19025,Christina,Graham,Male,64,R&D,Product Developer,Port Marissa,2015-04-24,114343.19,Master's,2
EMP19026,Christina,Vaughn,Male,46,Sales,Account Manager,Oliverland,2022-05-02,130055.37,Associate's,9
EMP19027,Gabriel,Smith,Female,31,HR,HR Assistant,Bishopshire,2023-05-05,126075.94,Bachelor's,18
EMP19028,Lorraine,Wells,Non-binary,59,Customer Service,Client Relations Officer,Jeremyshire,2017-01-17,59412.47,PhD,10
EMP19029,Jane,Zuniga,Male,62,Logistics,Warehouse Supervisor,Kirstentown,2012-10-29,37900.42,Associate's,8
EMP19030,Samantha,Carlson,Male,27,HR,Training Coordinator,North Alyssa,2007-11-23,69815.4,PhD,20
EMP19031,Monique,Horton,Male,34,Finance,Auditor,Hamiltonbury,2009-09-20,121714.41,Associate's,16
EMP19032,Carolyn,Watson,Male,63,Legal,Compliance Officer,West Mary,2021-01-30,56799.34,PhD,8
EMP19033,Derek,Duffy,Non-binary,58,HR,Training Coordinator,Pamelamouth,2015-05-03,105549.94,Bachelor's,5
EMP19034,Ryan,Martin,Female,21,Legal,Paralegal,East Dylan,2006-03-24,62557.87,Master's,11
EMP19035,William,Brown,Non-binary,39,Logistics,Inventory Manager,Frazierburgh,2010-11-09,108443.64,Master's,0
EMP19036,Richard,Hoover,Female,33,IT,Data Analyst,Lake Tina,2008-05-08,82817.57,Bachelor's,19
EMP19037,Judy,Davis,Female,35,IT,System Administrator,Christinaview,2010-08-16,122378.35,Bachelor's,0
EMP19038,Ashley,Jackson,Non-binary,23,Legal,Legal Assistant,Brandonstad,2022-03-06,140409.38,Bachelor's,3
EMP19039,Carrie,Ramirez,Non-binary,46,IT,Data Analyst,Andrewview,2017-02-11,71751.29,High School,5
EMP19040,Edward,Black,Male,29,Operations,Operations Manager,East Seanburgh,2012-01-25,133055.55,PhD,5
EMP19041,Elijah,Reeves,Male,38,Logistics,Inventory Manager,Jamesfort,2019-05-13,100890.56,Master's,7
EMP19042,Kelly,Marquez,Non-binary,53,Operations,Process Analyst,Lake Leah,2024-12-12,137525.42,PhD,4
EMP19043,Rhonda,Church,Non-binary,55,Logistics,Warehouse Supervisor,Ferrellchester,2021-06-01,59253.62,High School,8
EMP19044,Kristin,Cox,Female,33,Legal,Paralegal,Port Suzanneborough,2024-10-15,70344.95,Master's,0
EMP19045,Heather,Mejia,Male,28,Logistics,Warehouse Supervisor,North Tammyton,2013-04-27,124047.94,Bachelor's,16
EMP19046,Steven,Wells,Male,24,R&D,Product Developer,Fischerstad,2021-04-30,108500.11,PhD,15
EMP19047,Beverly,Becker,Non-binary,33,IT,System Administrator,Lake Sylviabury,2024-01-08,51693.09,Bachelor's,10
EMP19048,Jeremy,Taylor,Female,55,Marketing,SEO Specialist,North Desiree,2007-01-20,116763.82,Bachelor's,0
EMP19049,Brian,Gonzalez,Male,55,Finance,Auditor,Nicholasfort,2008-05-04,91935.7,Associate's,1
EMP19050,Christopher,Scott,Non-binary,28,Operations,Operations Manager,New Baileyport,2013-06-30,93474.31,High School,14
EMP19051,Elizabeth,Shepard,Female,62,Sales,Account Manager,Silvatown,2010-09-29,122441.72,Bachelor's,5
EMP19052,Kevin,Jones,Non-binary,59,Finance,Accountant,Georgemouth,2018-03-04,32810.33,PhD,6
EMP19053,Anthony,Estrada,Non-binary,40,IT,IT Support Specialist,West Jessica,2018-04-21,114856.77,PhD,9
EMP19054,Aaron,Vazquez,Female,33,Logistics,Logistics Coordinator,Hartview,2006-07-19,66389.67,High School,20
EMP19055,Donna,Ochoa,Male,35,HR,Training Coordinator,Port Markfurt,2011-10-13,103765.99,Master's,0
EMP19056,Rachel,Calhoun,Male,36,Sales,Account Manager,South Jessica,2014-07-26,108972.07,Bachelor's,14
EMP19057,Rachel,French,Male,21,Legal,Paralegal,East Aprilport,2013-10-21,135870.61,PhD,2
EMP19058,David,Moore,Female,41,IT,IT Support Specialist,Lake Austinshire,2018-09-13,134539.79,PhD,5
EMP19059,Joseph,Fernandez,Male,56,IT,System Administrator,Jacobberg,2019-05-29,66491.24,Master's,1
EMP19060,Stephanie,Tran,Female,34,HR,Training Coordinator,Lake Juliemouth,2018-12-09,135407.79,Bachelor's,18
EMP19061,David,Chapman,Male,45,Logistics,Warehouse Supervisor,East Gary,2012-05-02,45381.78,Bachelor's,17
EMP19062,Margaret,Rice,Male,42,Sales,Business Development Officer,Lake Sara,2009-05-10,108084.77,PhD,19
EMP19063,Barbara,Osborne,Female,37,Sales,Account Manager,East Johnburgh,2013-01-06,91345.19,Bachelor's,8
EMP19064,Janet,Harmon,Non-binary,26,Operations,Project Coordinator,Port Sarah,2011-09-20,102625.1,Master's,15
EMP19065,Donald,Frazier,Male,46,IT,IT Support Specialist,Danielfurt,2017-06-24,122199.14,Bachelor's,13
EMP19066,Samantha,Russell,Male,54,Sales,Sales Representative,Lopezview,2024-02-11,53076.39,Master's,1
EMP19067,Eric,Newton,Female,56,Marketing,Social Media Manager,Andersonberg,2006-10-12,90387.78,PhD,14
EMP19068,Jennifer,Davidson,Male,22,IT,Software Engineer,Port Ashleyberg,2021-08-09,81176.83,PhD,4
EMP19069,Maria,Higgins,Male,28,R&D,Research Scientist,West Angelfurt,2017-01-12,105079.85,Associate's,17
EMP19070,Robert,House,Female,33,Finance,Payroll Specialist,Romanshire,2022-11-04,40001.99,High School,2
EMP19071,Matthew,Rodriguez,Non-binary,59,IT,IT Support Specialist,West Nicole,2022-09-20,81783.98,PhD,11
EMP19072,Daniel,Liu,Female,57,Marketing,Social Media Manager,North Kennethport,2006-08-18,147038.37,Bachelor's,10
EMP19073,Donald,Castillo,Female,31,Customer Service,Customer Service Rep,Sotoport,2022-09-13,39936.99,Bachelor's,10
EMP19074,Daniel,Pierce,Male,26,HR,HR Manager,Burnsfurt,2013-05-27,127326.04,Bachelor's,13
EMP19075,Danielle,Fox,Non-binary,59,IT,Data Analyst,Floreschester,2022-04-01,137845.38,Master's,0
EMP19076,Nancy,Osborne,Female,32,Operations,Process Analyst,West Sandrahaven,2014-06-24,112737.54,PhD,3
EMP19077,Rebekah,Alexander,Female,25,HR,Recruiter,East Aaron,2025-02-13,62593.19,PhD,1
EMP19078,Jeffrey,Herrera,Male,57,R&D,Lab Technician,Martinberg,2019-11-08,88816.52,Associate's,2
EMP19079,Megan,Foster,Non-binary,41,Operations,Quality Assurance Specialist,East Danielleton,2023-02-12,142798.22,Bachelor's,10
EMP19080,Rachel,Carter,Female,54,R&D,Lab Technician,Angelamouth,2021-06-12,103943.16,PhD,17
EMP19081,Norma,Logan,Non-binary,31,Sales,Sales Representative,Arnoldhaven,2009-08-13,148237.75,Associate's,11
EMP19082,Emily,Bauer,Female,25,Customer Service,Customer Service Rep,North Lucas,2024-10-31,76693.78,Bachelor's,1
EMP19083,Andrew,Baker,Male,28,Sales,Account Manager,Danielville,2016-08-16,76532.58,Bachelor's,5
EMP19084,Jane,Williams,Male,49,Finance,Auditor,East Frankberg,2012-03-05,93203.36,PhD,1
EMP19085,Kelly,Bryant,Non-binary,54,Operations,Operations Manager,New Caseystad,2008-01-19,61578.23,High School,5
EMP19086,Jeffery,Taylor,Non-binary,31,Operations,Process Analyst,New Keithhaven,2008-07-06,41081.52,High School,13
EMP19087,Travis,Haney,Male,34,Legal,Compliance Officer,Georgeville,2023-08-26,33046.22,Master's,7
EMP19088,Anna,Herrera,Female,24,Logistics,Supply Chain Analyst,Harveyhaven,2012-04-26,35394.64,Bachelor's,2
EMP19089,Monica,Joseph,Female,62,HR,Recruiter,Jamiebury,2005-11-04,97925.74,Bachelor's,6
EMP19090,Caitlin,Sims,Non-binary,39,IT,Data Analyst,Victoriaberg,2024-10-19,142116.3,High School,16
EMP19091,Debra,Yoder,Non-binary,31,R&D,Product Developer,Emilyburgh,2019-07-13,141472.59,PhD,12
EMP19092,Beth,Cobb,Non-binary,63,Sales,Account Manager,Johnmouth,2013-05-22,90762.77,PhD,18
EMP19093,Stacy,Johnson,Male,28,Logistics,Inventory Manager,East Alexandertown,2014-10-20,115495.29,PhD,14
EMP19094,Jessica,Snyder,Male,65,HR,Recruiter,North Craigmouth,2010-07-14,105170.15,High School,8
EMP19095,Kristen,Castro,Female,22,Logistics,Warehouse Supervisor,Codyfort,2016-02-10,84425.78,Master's,16
EMP19096,Margaret,Ramirez,Female,29,Finance,Auditor,New Eugene,2018-07-07,58975.35,Master's,11
EMP19097,Lori,Villarreal,Non-binary,50,Legal,Compliance Officer,South William,2005-09-24,35958.23,High School,19
EMP19098,Charles,Chambers,Non-binary,40,Finance,Auditor,Danielchester,2010-04-30,110935.91,High School,14
EMP19099,Lisa,Parker,Male,58,HR,Recruiter,Lake Gregoryfurt,2024-12-05,77668.02,PhD,10
EMP19100,Max,Brown,Female,30,Marketing,SEO Specialist,West Brandy,2020-06-24,133525.66,Bachelor's,12
EMP19101,Suzanne,Ward,Non-binary,47,Legal,Legal Assistant,Michaelmouth,2022-11-29,119324.66,PhD,12
EMP19102,Amanda,Peterson,Male,26,Marketing,Content Strategist,Dillonfort,2011-09-03,121851.16,PhD,19
EMP19103,Ricardo,Hamilton,Male,33,Finance,Accountant,New Melaniemouth,2025-07-05,99013.87,PhD,10
EMP19104,Catherine,Ward,Male,25,Logistics,Supply Chain Analyst,Port Lauramouth,2019-12-12,78544.74,Associate's,10
EMP19105,Charles,Brown,Female,36,Finance,Auditor,Lake Ashlee,2021-07-05,146304.58,High School,17
EMP19106,Luke,Christian,Female,47,R&D,Research Scientist,Kathleenhaven,2008-12-18,45263.44,High School,14
EMP19107,Joshua,Diaz,Non-binary,46,Legal,Paralegal,New Lisa,2011-08-02,124006.48,PhD,15
EMP19108,Justin,Carr,Male,58,Legal,Legal Assistant,South Tammyland,2016-06-03,54917.08,Bachelor's,0
EMP19109,Julia,Soto,Male,57,Customer Service,Client Relations Officer,Crystalton,2020-03-23,64444.44,Bachelor's,3
EMP19110,Matthew,Cooley,Female,35,Marketing,Social Media Manager,South Angela,2008-10-08,140393.46,Master's,2
EMP19111,Clinton,Carter,Non-binary,48,IT,IT Support Specialist,Justinview,2017-03-07,148309.99,PhD,14
EMP19112,Richard,Shelton,Female,30,R&D,Product Developer,South Erikchester,2021-10-11,112125.49,Bachelor's,2
EMP19113,Eric,Mueller,Non-binary,60,R&D,Lab Technician,South Lisafort,2020-10-21,95100.58,PhD,3
EMP19114,Robert,Robles,Female,61,Sales,Sales Executive,Lake Teresa,2017-11-13,149838.2,Master's,13
EMP19115,Monique,Lewis,Male,33,IT,Data Analyst,Port Robert,2019-02-25,92783.29,High School,12
EMP19116,Andrea,Pace,Non-binary,35,HR,HR Manager,West Teresafort,2016-04-05,99472.88,High School,6
EMP19117,Robert,Shepard,Female,27,Marketing,Content Strategist,Lisafurt,2009-08-30,118334.78,High School,14
EMP19118,Brian,Williams,Male,39,Finance,Accountant,New Kimberlyfort,2018-11-20,96463.44,Master's,10
EMP19119,Angela,Whitaker,Non-binary,53,Sales,Sales Representative,Miguelport,2012-12-20,50103.51,Bachelor's,14
EMP19120,Daniel,Schmitt,Male,33,Marketing,Content Strategist,Jenniferview,2017-03-28,66171.42,Associate's,20
EMP19121,Ashley,Zimmerman,Female,46,R&D,Research Scientist,Patriciafort,2012-02-19,129159.38,Master's,14
EMP19122,Marie,Thomas,Non-binary,29,Logistics,Inventory Manager,Brettmouth,2010-11-14,66685.1,Bachelor's,10
EMP19123,Gregory,Sullivan,Male,35,HR,HR Manager,Lake Nicholas,2019-09-30,141347.84,Bachelor's,0
EMP19124,Andrea,Morgan,Non-binary,41,HR,HR Assistant,New Dominiquemouth,2019-06-22,36386.72,PhD,3
EMP19125,Heather,Day,Non-binary,38,Operations,Process Analyst,Lake Teresaborough,2024-10-06,132525.98,Bachelor's,7
EMP19126,John,Evans,Female,30,Operations,Process Analyst,Johnfort,2023-05-28,77909.55,Associate's,18
EMP19127,Timothy,Davis,Non-binary,47,Sales,Account Manager,Port Julianborough,2008-02-05,100365.36,PhD,8
EMP19128,Bruce,Gonzalez,Non-binary,31,Customer Service,Customer Service Rep,Debbietown,2024-05-23,31272.61,PhD,0
